group,variable,value
Chinese,Spanish,0.00909609268298884
Chinese,Cafes,0.0
Chinese,Cuban,0.02076595621862625
Chinese,Seafood,0.1770000796137393
Chinese,Belgian,0.0
Chinese,Salad,0.11624165519293748
Chinese,Russian,0.877777076383504
Chinese,Lebanese,0.0
Chinese,German,0.0
Chinese,Comfort Food,0.0
Chinese,Cantonese,0.18853024580490085
Chinese,Bubble Tea,0.0
Chinese,Singaporean,0.0
Chinese,Cocktail Bars,0.008847432042027622
Chinese,Nightlife,0.26672325096570637
Chinese,Ice Cream & Frozen Yogurt,0.0
Chinese,Bistros,0.0
Chinese,Local Flavor,0.0
Chinese,RV Parks,0.0
Chinese,Canadian (New),0.02969499406763133
Chinese,Diners,0.0
Chinese,Delis,0.0
Chinese,Party & Event Planning,0.3055079146439928
Chinese,Festivals,0.0
Chinese,Food,0.07195037241280124
Chinese,Street Vendors,0.3341139702962087
Chinese,Ethiopian,0.0
Chinese,Food Trucks,0.334133749387263
Chinese,Cafeteria,0.17376874115468918
Chinese,Dim Sum,0.42484408123878853
Chinese,Scottish,0.0
Chinese,Middle Eastern,0.0
Chinese,Pretzels,0.0
Chinese,Taiwanese,0.5375840635480807
Swimming Pools,Karaoke,0.10000000131195963
Swimming Pools,Seafood Markets,0.10000000001958424
Swimming Pools,British,0.15512090526240144
Swimming Pools,American (New),0.2639139093962296
Swimming Pools,Peruvian,0.23418498693154283
Swimming Pools,Internet Cafes,0.09999999694656866
Swimming Pools,Food Stands,0.09999999935934323
Swimming Pools,Vietnamese,0.09999999733436442
Swimming Pools,Dance Clubs,0.09999999739771048
Swimming Pools,Argentine,0.21474150548978285
Swimming Pools,Asian Fusion,0.23137932008784254
Swimming Pools,African,0.09999999969166945
Swimming Pools,Sports Bars,0.09999999555266224
Swimming Pools,Burgers,0.12886227587594323
Swimming Pools,Halal,0.15318611779699123
Swimming Pools,Donuts,0.22554342277373757
Swimming Pools,Szechuan,0.10602102293310418
Swimming Pools,Dive Bars,0.09999999932029704
Swimming Pools,Turkish,0.26712279778697956
Swimming Pools,Venues & Event Spaces,0.1267432907640011
Swimming Pools,Gastropubs,0.1495125945416407
Swimming Pools,Indian,0.10000000070911774
Swimming Pools,Moroccan,0.21973529375534837
Swimming Pools,Polish,0.2571678254349091
Swimming Pools,Champagne Bars,0.41702587950095193
Swimming Pools,Southern,0.14080102094704733
Swimming Pools,Lounges,0.12499828736953757
Swimming Pools,Wineries,0.09999999962384602
Swimming Pools,Tea Rooms,0.0999999954851027
Swimming Pools,Bagels,0.0999999967056964
Swimming Pools,Beer, Wine & Spirits,0.14711135674334744
Swimming Pools,Persian-Iranian,0.10000000112841517
Swimming Pools,Latin American,0.10447857826903802
Swimming Pools,Tours,0.48562058277987863
Swimming Pools,Wine Bars,0.13164002750702525
Swimming Pools,Shopping,0.12366249018496585
Swimming Pools,Portuguese,0.9999999996362017
Swimming Pools,Meat Shops,0.1261764299599895
Swimming Pools,Mexican,0.10803973665047839
Swimming Pools,Hotels & Travel,0.10000000135883967
Swimming Pools,Performing Arts,0.09999999525898028
Swimming Pools,Venezuelan,0.10000000137572777
Swimming Pools,Steakhouses,0.12449942162445392
Swimming Pools,Afghan,0.10000000217339464
Swimming Pools,Modern European,0.10951513048905397
Swimming Pools,Convenience Stores,0.09999999813957917
Swimming Pools,Golf,0.0999999988164547
Swimming Pools,Grocery,0.0999999958178813
Swimming Pools,Event Planning & Services,0.14125873531282104
Swimming Pools,Country Dance Halls,0.9999999996362019
Swimming Pools,Fish & Chips,0.1087141137444153
Swimming Pools,Distilleries,0.19726598501278836
Swimming Pools,Fast Food,0.2304382946718184
Swimming Pools,Shaved Ice,0.23333025716510797
Swimming Pools,Ethnic Food,0.10611479593318775
Swimming Pools,Bars,0.22303178099263712
Swimming Pools,Public Services & Government,0.4981389686193759
Swimming Pools,Brasseries,0.10871066620981887
Swimming Pools,Hot Dogs,0.09999999326244052
Swimming Pools,Cinema,0.10000000183207969
Swimming Pools,Caterers,0.10000000245911742
Swimming Pools,French,0.09999999299245764
Swimming Pools,Caribbean,0.10000000041679118
Swimming Pools,Arts & Entertainment,0.17376006506586456
Swimming Pools,Arabian,0.1369355930408777
Swimming Pools,Thai,0.0999999974683889
Swimming Pools,Butcher,0.12856775682956778
Swimming Pools,Himalayan-Nepalese,0.24170744627641202
Swimming Pools,Brazilian,0.10000000044022067
Swimming Pools,Gluten-Free,0.10000000513663478
Swimming Pools,Jazz & Blues,0.10604652568206759
Swimming Pools,Adult Entertainment,0.9999999996362017
Swimming Pools,Tex-Mex,0.12345280560908106
Swimming Pools,Fruits & Veggies,0.09999999181184507
Swimming Pools,Music Venues,0.1123172311364783
Swimming Pools,Korean,0.09999999955611086
Swimming Pools,Amusement Parks,0.11471788494503721
Swimming Pools,Automotive,0.09999999751161164
Swimming Pools,Tapas-Small Plates,0.10000000167180019
Swimming Pools,Scandinavian,0.2871200711528184
Swimming Pools,Outlet Stores,0.3586922200333554
Swimming Pools,Laotian,0.24165006790966337
Swimming Pools,Pizza,0.09999999741520102
Swimming Pools,Buffets,0.13277794661520448
Swimming Pools,Malaysian,0.12576123393522906
Swimming Pools,Food Delivery Services,0.11322112638053249
Swimming Pools,Desserts,0.09999999555800633
Swimming Pools,Car Wash,0.09999999911021276
Swimming Pools,Creperies,0.10000000152287705
Swimming Pools,Basque,0.10000000110264859
Swimming Pools,Health Markets,0.09999999196273408
Swimming Pools,Pool Halls,0.10000000048094296
Swimming Pools,Cultural Center,1.0
Swimming Pools,Specialty Food,0.12279302746097034
Swimming Pools,Sushi Bars,0.10393844139583464
Swimming Pools,Piano Bars,0.9999999996362017
Swimming Pools,Arcades,0.10000000120762637
Swimming Pools,Italian,0.09999999741173617
Swimming Pools,Cheesesteaks,0.10000000034327627
Swimming Pools,Chicken Wings,0.10365236784624297
Swimming Pools,Bakeries,0.11235815745435564
Swimming Pools,Hot Pot,0.20323042106528563
Swimming Pools,Pubs,0.17453375525141607
Swimming Pools,Shanghainese,0.20968409909235214
Swimming Pools,Sandwiches,0.18587953875079335
Swimming Pools,Irish,0.10000000012880425
Swimming Pools,Juice Bars & Smoothies,0.10000000321404853
Swimming Pools,Food Court,0.09999999767158191
Swimming Pools,Barbeque,0.18983304969429413
Swimming Pools,American (Traditional),0.22950289784697614
Swimming Pools,Live-Raw Food,0.09999999631563211
Swimming Pools,Kosher,0.16094063146914064
Swimming Pools,Mongolian,0.23564240266312167
Swimming Pools,Hookah Bars,0.09999999686724886
Swimming Pools,Soup,0.1233162976625385
Swimming Pools,Chocolatiers & Shops,0.9999999996362017
Swimming Pools,Indonesian,0.9999999996362017
Swimming Pools,Personal Shopping,0.09999999435091524
Swimming Pools,Tapas Bars,0.13924133338090158
Swimming Pools,Cambodian,0.9999999636202187
Swimming Pools,Gelato,0.10000000271590603
Swimming Pools,Drugstores,0.10000000111697827
Swimming Pools,Hotels,0.10000000331516612
Swimming Pools,Fondue,0.13908128288817945
Swimming Pools,Japanese,0.10000000051963694
Swimming Pools,Cheese Shops,0.09999999925783723
Swimming Pools,Soul Food,0.09999999906257476
Swimming Pools,Mediterranean,0.13851146230276346
Swimming Pools,Pakistani,0.09999999678772743
Swimming Pools,Casinos,0.09999999838034544
Swimming Pools,Vegetarian,0.22244896139774784
Swimming Pools,Breakfast & Brunch,0.19426874279515238
Swimming Pools,Breweries,0.09999999752916676
Swimming Pools,Hawaiian,0.10885146506535658
Swimming Pools,Shopping Centers,0.09999999605996569
Swimming Pools,Filipino,0.10000000370518054
Swimming Pools,Salvadoran,0.09999999637958981
Swimming Pools,Vegan,0.12320521511607353
Swimming Pools,Active Life,0.11874684855019654
Swimming Pools,Ukrainian,0.29105694873985605
Swimming Pools,Landmarks & Historical Buildings,0.09999999760024982
Swimming Pools,Do-It-Yourself Food,0.12546191383352273
Swimming Pools,Coffee & Tea,0.11023277353469585
Swimming Pools,Chinese,0.1736949425372249
Swimming Pools,Swimming Pools,0.9999999996362017
Swimming Pools,Cajun-Creole,0.09999999899108061
Swimming Pools,Greek,0.1000000009451718
Swimming Pools,Ramen,0.1000000012604755
Swimming Pools,Bowling,0.09999999871269957
Swimming Pools,Spanish,0.10995958189319628
Swimming Pools,Cafes,0.14839374236533343
Swimming Pools,Cuban,0.2176743750722976
Swimming Pools,Seafood,0.18279002903330044
Swimming Pools,Belgian,0.09999999632850447
Swimming Pools,Salad,0.14352744829675992
Swimming Pools,Russian,0.10000000056173458
Swimming Pools,Lebanese,0.10000000169493474
Swimming Pools,German,0.10000000010198824
Swimming Pools,Comfort Food,0.10000000219399674
Swimming Pools,Cantonese,0.129945511320858
Swimming Pools,Bubble Tea,0.13271747008302637
Swimming Pools,Singaporean,0.09999999670318306
Swimming Pools,Cocktail Bars,0.11018299010126226
Swimming Pools,Nightlife,0.23023931160342248
Swimming Pools,Ice Cream & Frozen Yogurt,0.10000000205530468
Swimming Pools,Bistros,0.09999999754312598
Swimming Pools,Local Flavor,0.09999999363125378
Swimming Pools,RV Parks,0.09999999293454859
Swimming Pools,Canadian (New),0.2676998327639743
Swimming Pools,Diners,0.10652744336464409
Swimming Pools,Delis,0.10000000070507455
Swimming Pools,Party & Event Planning,0.10000000316891564
Swimming Pools,Festivals,0.0999999993847888
Swimming Pools,Food,0.24353272590551842
Swimming Pools,Street Vendors,0.09999999605927624
Swimming Pools,Ethiopian,0.0999999964746549
Swimming Pools,Food Trucks,0.09999999601700316
Swimming Pools,Cafeteria,0.9999999996362017
Swimming Pools,Dim Sum,0.12026777884227656
Swimming Pools,Scottish,0.09999999989360335
Swimming Pools,Middle Eastern,0.09999999467568053
Swimming Pools,Pretzels,0.09999999621468023
Swimming Pools,Taiwanese,0.16460685652043644
Cajun-Creole,Karaoke,0.0
Cajun-Creole,Seafood Markets,0.0
Cajun-Creole,British,0.8791250220088342
Cajun-Creole,American (New),0.0
Cajun-Creole,Peruvian,0.013647601338390443
Cajun-Creole,Internet Cafes,0.0
Cajun-Creole,Food Stands,0.0
Cajun-Creole,Vietnamese,0.0
Cajun-Creole,Dance Clubs,0.0
Cajun-Creole,Argentine,0.011658238219246123
Cajun-Creole,Asian Fusion,0.0
Cajun-Creole,African,0.0
Cajun-Creole,Sports Bars,0.0
Cajun-Creole,Burgers,0.0
Cajun-Creole,Halal,0.0
Cajun-Creole,Donuts,0.012762931352412191
Cajun-Creole,Szechuan,0.0
Cajun-Creole,Dive Bars,0.0
Cajun-Creole,Turkish,0.017027106882558932
Cajun-Creole,Venues & Event Spaces,0.0
Cajun-Creole,Gastropubs,0.0
Cajun-Creole,Indian,0.0
Cajun-Creole,Moroccan,0.012168787310278607
Cajun-Creole,Polish,0.016004431107242062
Cajun-Creole,Champagne Bars,0.03256785204116538
Cajun-Creole,Southern,0.0
Cajun-Creole,Lounges,0.0
Cajun-Creole,Wineries,0.0
Cajun-Creole,Tea Rooms,0.0
Cajun-Creole,Bagels,0.0
Cajun-Creole,Beer, Wine & Spirits,0.0
Cajun-Creole,Persian-Iranian,0.0
Cajun-Creole,Latin American,0.0
Cajun-Creole,Tours,0.039593242164484524
Cajun-Creole,Wine Bars,0.0
Cajun-Creole,Shopping,0.0
Cajun-Creole,Portuguese,0.10000000037351307
Cajun-Creole,Meat Shops,0.0
Cajun-Creole,Mexican,0.0
Cajun-Creole,Hotels & Travel,0.0
Cajun-Creole,Performing Arts,0.0
Cajun-Creole,Venezuelan,0.0
Cajun-Creole,Steakhouses,0.0
Cajun-Creole,Afghan,0.0
Cajun-Creole,Modern European,0.0
Cajun-Creole,Convenience Stores,0.0
Cajun-Creole,Golf,0.0
Cajun-Creole,Grocery,0.0
Cajun-Creole,Event Planning & Services,0.0
Cajun-Creole,Country Dance Halls,0.09999999666044558
Cajun-Creole,Fish & Chips,0.0
Cajun-Creole,Distilleries,0.009873710435471353
Cajun-Creole,Fast Food,0.0
Cajun-Creole,Shaved Ice,0.013560063411442448
Cajun-Creole,Ethnic Food,0.0
Cajun-Creole,Bars,0.16710561324658632
Cajun-Creole,Public Services & Government,0.041099242698735994
Cajun-Creole,Brasseries,0.0
Cajun-Creole,Hot Dogs,0.0
Cajun-Creole,Cinema,0.0
Cajun-Creole,Caterers,0.0
Cajun-Creole,French,0.0
Cajun-Creole,Caribbean,0.0
Cajun-Creole,Arts & Entertainment,0.0
Cajun-Creole,Arabian,0.0
Cajun-Creole,Thai,0.0
Cajun-Creole,Butcher,0.0
Cajun-Creole,Himalayan-Nepalese,0.014418368123803172
Cajun-Creole,Brazilian,0.0
Cajun-Creole,Gluten-Free,0.0
Cajun-Creole,Jazz & Blues,0.0
Cajun-Creole,Adult Entertainment,0.09999999729869545
Cajun-Creole,Tex-Mex,0.0
Cajun-Creole,Fruits & Veggies,0.0
Cajun-Creole,Music Venues,0.0
Cajun-Creole,Korean,0.0
Cajun-Creole,Amusement Parks,0.0
Cajun-Creole,Automotive,0.0
Cajun-Creole,Tapas-Small Plates,0.0
Cajun-Creole,Scandinavian,0.019084803819362534
Cajun-Creole,Outlet Stores,0.026487636754441563
Cajun-Creole,Laotian,0.014412486833104346
Cajun-Creole,Pizza,0.0
Cajun-Creole,Buffets,0.0
Cajun-Creole,Malaysian,0.0
Cajun-Creole,Food Delivery Services,0.0
Cajun-Creole,Desserts,0.0
Cajun-Creole,Car Wash,0.0
Cajun-Creole,Creperies,0.9999999809828983
Cajun-Creole,Basque,0.0
Cajun-Creole,Health Markets,0.0
Cajun-Creole,Pool Halls,0.0
Cajun-Creole,Cultural Center,0.09999999429052228
Cajun-Creole,Specialty Food,0.16633382619010184
Cajun-Creole,Sushi Bars,0.0
Cajun-Creole,Piano Bars,0.09999999297933587
Cajun-Creole,Arcades,0.0
Cajun-Creole,Italian,0.0
Cajun-Creole,Cheesesteaks,0.0
Cajun-Creole,Chicken Wings,0.0
Cajun-Creole,Bakeries,0.0
Cajun-Creole,Hot Pot,0.010482405904449373
Cajun-Creole,Pubs,0.0
Cajun-Creole,Shanghainese,0.011141459583341699
Cajun-Creole,Sandwiches,0.0
Cajun-Creole,Irish,0.0
Cajun-Creole,Juice Bars & Smoothies,0.0
Cajun-Creole,Food Court,0.0
Cajun-Creole,Barbeque,0.0
Cajun-Creole,American (Traditional),0.21585177876521122
Cajun-Creole,Live-Raw Food,0.0
Cajun-Creole,Kosher,0.0
Cajun-Creole,Mongolian,0.013796881182534693
Cajun-Creole,Hookah Bars,0.0
Cajun-Creole,Soup,0.0
Cajun-Creole,Chocolatiers & Shops,0.10000000002283205
Cajun-Creole,Indonesian,0.09999999621535453
Cajun-Creole,Personal Shopping,0.0
Cajun-Creole,Tapas Bars,0.0
Cajun-Creole,Cambodian,0.09999979891795732
Cajun-Creole,Gelato,0.0
Cajun-Creole,Drugstores,0.0
Cajun-Creole,Hotels,0.0
Cajun-Creole,Fondue,0.0
Cajun-Creole,Japanese,0.0
Cajun-Creole,Cheese Shops,0.0
Cajun-Creole,Soul Food,0.0
Cajun-Creole,Mediterranean,0.0
Cajun-Creole,Pakistani,0.0
Cajun-Creole,Casinos,0.0
Cajun-Creole,Vegetarian,0.0
Cajun-Creole,Breakfast & Brunch,0.0
Cajun-Creole,Breweries,0.0
Cajun-Creole,Hawaiian,0.0
Cajun-Creole,Shopping Centers,0.0
Cajun-Creole,Filipino,0.0
Cajun-Creole,Salvadoran,0.0
Cajun-Creole,Vegan,0.0
Cajun-Creole,Active Life,0.0
Cajun-Creole,Ukrainian,0.019490441147233722
Cajun-Creole,Landmarks & Historical Buildings,0.0
Cajun-Creole,Do-It-Yourself Food,0.0
Cajun-Creole,Coffee & Tea,0.9941293455042914
Cajun-Creole,Chinese,0.0
Cajun-Creole,Swimming Pools,0.09999999670352198
Cajun-Creole,Cajun-Creole,1.0
Cajun-Creole,Greek,0.0
Cajun-Creole,Ramen,0.0
Cajun-Creole,Bowling,0.0
Cajun-Creole,Spanish,0.0
Cajun-Creole,Cafes,0.39485156096882024
Cajun-Creole,Cuban,0.011953249892853799
Cajun-Creole,Seafood,0.7110490130117457
Cajun-Creole,Belgian,0.0
Cajun-Creole,Salad,0.0
Cajun-Creole,Russian,0.0
Cajun-Creole,Lebanese,0.0
Cajun-Creole,German,0.0
Cajun-Creole,Comfort Food,0.0
Cajun-Creole,Cantonese,0.0
Cajun-Creole,Bubble Tea,0.4194192955494316
Cajun-Creole,Singaporean,0.0
Cajun-Creole,Cocktail Bars,0.0
Cajun-Creole,Nightlife,0.1589479114194552
Cajun-Creole,Ice Cream & Frozen Yogurt,0.0
Cajun-Creole,Bistros,0.0
Cajun-Creole,Local Flavor,0.0
Cajun-Creole,RV Parks,0.0
Cajun-Creole,Canadian (New),0.01708833607540029
Cajun-Creole,Diners,0.0
Cajun-Creole,Delis,0.0
Cajun-Creole,Party & Event Planning,0.0
Cajun-Creole,Festivals,0.0
Cajun-Creole,Food,0.6654633945186735
Cajun-Creole,Street Vendors,0.0
Cajun-Creole,Ethiopian,0.0
Cajun-Creole,Food Trucks,0.0
Cajun-Creole,Cafeteria,0.09999999929981145
Cajun-Creole,Dim Sum,0.0
Cajun-Creole,Scottish,0.0
Cajun-Creole,Middle Eastern,0.0
Cajun-Creole,Pretzels,0.0
Cajun-Creole,Taiwanese,0.752649621787649
Greek,Karaoke,0.0
Greek,Seafood Markets,0.0
Greek,British,0.0
Greek,American (New),0.0
Greek,Peruvian,0.013647601701684584
Greek,Internet Cafes,0.0
Greek,Food Stands,0.0
Greek,Vietnamese,0.0
Greek,Dance Clubs,0.0
Greek,Argentine,0.011658239157901772
Greek,Asian Fusion,0.0
Greek,African,0.0
Greek,Sports Bars,0.0
Greek,Burgers,0.0
Greek,Halal,0.0
Greek,Donuts,0.012762931321955403
Greek,Szechuan,0.0
Greek,Dive Bars,0.0
Greek,Turkish,0.017027105823656116
Greek,Venues & Event Spaces,0.0
Greek,Gastropubs,0.0
Greek,Indian,0.0
Greek,Moroccan,0.012168786832857376
Greek,Polish,0.016004432085182447
Greek,Champagne Bars,0.03256785139897602
Greek,Southern,0.0
Greek,Lounges,0.0
Greek,Wineries,0.0
Greek,Tea Rooms,0.0
Greek,Bagels,0.0
Greek,Beer, Wine & Spirits,0.0
Greek,Persian-Iranian,0.0
Greek,Latin American,0.0
Greek,Tours,0.039593244764145816
Greek,Wine Bars,0.0
Greek,Shopping,0.0
Greek,Portuguese,0.09999999298287762
Greek,Meat Shops,0.0
Greek,Mexican,0.0
Greek,Hotels & Travel,0.0
Greek,Performing Arts,0.0
Greek,Venezuelan,0.0
Greek,Steakhouses,0.0
Greek,Afghan,0.0
Greek,Modern European,0.0
Greek,Convenience Stores,0.0
Greek,Golf,0.0
Greek,Grocery,0.0
Greek,Event Planning & Services,0.0
Greek,Country Dance Halls,0.09999999542644128
Greek,Fish & Chips,0.0
Greek,Distilleries,0.009873709945856656
Greek,Fast Food,0.0
Greek,Shaved Ice,0.013560063529139675
Greek,Ethnic Food,0.0
Greek,Bars,0.0
Greek,Public Services & Government,0.0410992428437529
Greek,Brasseries,0.0
Greek,Hot Dogs,0.0
Greek,Cinema,0.0
Greek,Caterers,0.0
Greek,French,0.0
Greek,Caribbean,0.0
Greek,Arts & Entertainment,0.0
Greek,Arabian,0.0
Greek,Thai,0.0
Greek,Butcher,0.0
Greek,Himalayan-Nepalese,0.014418368355054034
Greek,Brazilian,0.0
Greek,Gluten-Free,0.0
Greek,Jazz & Blues,0.0
Greek,Adult Entertainment,0.09999999581510796
Greek,Tex-Mex,0.0
Greek,Fruits & Veggies,0.0
Greek,Music Venues,0.0
Greek,Korean,0.0
Greek,Amusement Parks,0.0
Greek,Automotive,0.0
Greek,Tapas-Small Plates,0.0
Greek,Scandinavian,0.019084804214457043
Greek,Outlet Stores,0.02648763674083445
Greek,Laotian,0.01441248669930732
Greek,Pizza,0.0
Greek,Buffets,0.0
Greek,Malaysian,0.0
Greek,Food Delivery Services,0.03943761344889045
Greek,Desserts,0.0
Greek,Car Wash,0.0
Greek,Creperies,0.0
Greek,Basque,0.0
Greek,Health Markets,0.0
Greek,Pool Halls,0.0
Greek,Cultural Center,0.09999999587231394
Greek,Specialty Food,0.0
Greek,Sushi Bars,0.0
Greek,Piano Bars,0.09999999984414847
Greek,Arcades,0.0
Greek,Italian,0.0
Greek,Cheesesteaks,1.0
Greek,Chicken Wings,0.037216519379469
Greek,Bakeries,0.0
Greek,Hot Pot,0.010482405829985804
Greek,Pubs,0.0
Greek,Shanghainese,0.011141459456205018
Greek,Sandwiches,0.2516910500250933
Greek,Irish,0.0
Greek,Juice Bars & Smoothies,0.0
Greek,Food Court,0.0
Greek,Barbeque,0.0
Greek,American (Traditional),0.0
Greek,Live-Raw Food,0.0
Greek,Kosher,0.0
Greek,Mongolian,0.01379688229081347
Greek,Hookah Bars,0.0
Greek,Soup,0.0
Greek,Chocolatiers & Shops,0.09999999374472636
Greek,Indonesian,0.09999999964308584
Greek,Personal Shopping,0.0
Greek,Tapas Bars,0.0
Greek,Cambodian,0.09999980108206542
Greek,Gelato,0.0
Greek,Drugstores,0.0
Greek,Hotels,0.0
Greek,Fondue,0.0
Greek,Japanese,0.0
Greek,Cheese Shops,0.0
Greek,Soul Food,0.0
Greek,Mediterranean,0.8352611467178188
Greek,Pakistani,0.0
Greek,Casinos,0.0
Greek,Vegetarian,0.0
Greek,Breakfast & Brunch,0.0
Greek,Breweries,0.0
Greek,Hawaiian,0.0
Greek,Shopping Centers,0.0
Greek,Filipino,0.0
Greek,Salvadoran,0.0
Greek,Vegan,0.0
Greek,Active Life,0.0
Greek,Ukrainian,0.019490441084235033
Greek,Landmarks & Historical Buildings,0.0
Greek,Do-It-Yourself Food,0.0
Greek,Coffee & Tea,0.0
Greek,Chinese,0.0
Greek,Swimming Pools,0.0999999992690884
Greek,Cajun-Creole,0.0
Greek,Greek,0.9999999829437346
Greek,Ramen,0.0
Greek,Bowling,0.0
Greek,Spanish,0.0
Greek,Cafes,0.0
Greek,Cuban,0.011959764900622246
Greek,Seafood,0.0
Greek,Belgian,0.0
Greek,Salad,0.0
Greek,Russian,0.0
Greek,Lebanese,0.0
Greek,German,0.0
Greek,Comfort Food,0.0
Greek,Cantonese,0.0
Greek,Bubble Tea,0.0
Greek,Singaporean,0.0
Greek,Cocktail Bars,0.0
Greek,Nightlife,0.0
Greek,Ice Cream & Frozen Yogurt,0.0
Greek,Bistros,0.0
Greek,Local Flavor,0.0
Greek,RV Parks,0.0
Greek,Canadian (New),0.017087212397130108
Greek,Diners,0.0
Greek,Delis,0.0
Greek,Party & Event Planning,0.0
Greek,Festivals,0.0
Greek,Food,0.0
Greek,Street Vendors,0.0
Greek,Ethiopian,0.0
Greek,Food Trucks,0.0
Greek,Cafeteria,0.09999999592354229
Greek,Dim Sum,0.0
Greek,Scottish,0.0
Greek,Middle Eastern,0.0
Greek,Pretzels,0.0
Greek,Taiwanese,0.0
Ramen,Karaoke,0.0
Ramen,Seafood Markets,0.0
Ramen,British,0.0
Ramen,American (New),0.5194732307580434
Ramen,Peruvian,0.013647601357144037
Ramen,Internet Cafes,0.0
Ramen,Food Stands,0.0
Ramen,Vietnamese,0.0
Ramen,Dance Clubs,0.0
Ramen,Argentine,0.01165823846034194
Ramen,Asian Fusion,0.6925034775226693
Ramen,African,0.0
Ramen,Sports Bars,0.0
Ramen,Burgers,0.0997038050454908
Ramen,Halal,0.0
Ramen,Donuts,0.012762931462603341
Ramen,Szechuan,0.0
Ramen,Dive Bars,0.0
Ramen,Turkish,0.017027106906495032
Ramen,Venues & Event Spaces,0.0
Ramen,Gastropubs,0.0
Ramen,Indian,0.0
Ramen,Moroccan,0.012168786887577235
Ramen,Polish,0.016004431910008908
Ramen,Champagne Bars,0.032567852621308874
Ramen,Southern,0.0
Ramen,Lounges,0.2942563882369327
Ramen,Wineries,0.0
Ramen,Tea Rooms,0.0
Ramen,Bagels,0.0
Ramen,Beer, Wine & Spirits,0.0
Ramen,Persian-Iranian,0.0
Ramen,Latin American,0.0
Ramen,Tours,0.03959324512566081
Ramen,Wine Bars,0.0
Ramen,Shopping,0.0
Ramen,Portuguese,0.09999999594652714
Ramen,Meat Shops,0.0
Ramen,Mexican,0.0
Ramen,Hotels & Travel,0.0
